CIP13,NOM COURT,PRODUIT,Code EphMRA,Classe EphMRA,"Code
ATC","Classe
ATC","Code
ATC 2","Libellé
ATC 2",Base de remboursement Année 2017,"Nombre de boites remboursées     
Année 2017",Montant remboursé     Année 2017
3400926762797,XALKORI 250 MG GELULE 60,XALKORI,L01H,ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE,L01XE16,CRIZOTINIB,L01,ANTINEOPLASIQUES,"32,534,218 €","6,085","32,074,342 €"
3400926762858,XALKORI 250 MG GELULE 60,XALKORI,L01H,ANTINEOPLASIQUES INHIBITEURS DE PROTEINE KINASE,L01XE16,CRIZOTINIB,L01,ANTINEOPLASIQUES,"16,624 €",3,"16,624 €"
3400922457406,XALUPRINE 20 MG/ML SUSP ORALE 1/100 ML,XALUPRINE,L01B,ANTIMETABOLITES,L01BB02,MERCAPTOPURINE,L01,ANTINEOPLASIQUES,"846,778 €","3,334","837,026 €"
3400938969719,"XAMIOL 50 MCG/0,5 MG/G GEL 1/60 G",XAMIOL,D05A,ANTIPSORIASIQUES TOPIQUES,D05AX52,CALCIPOTRIOL EN ASSOCIATION,D05,MEDICAMENTS CONTRE LE PSORIASIS,"2,010,558 €","46,689","1,402,871 €"
3400932644490,"XANAX 0,25MG SEC CPR 30",XANAX,N05C,TRANQUILLISANTS,N05BA12,ALPRAZOLAM,N05,PSYCHOLEPTIQUES,"489,605 €","355,139","384,605 €"
3400932644551,"XANAX 0,50MG CPR SEC 30",XANAX,N05C,TRANQUILLISANTS,N05BA12,ALPRAZOLAM,N05,PSYCHOLEPTIQUES,"926,236 €","493,193","755,709 €"
3400933628444,XANTHIUM LP 300MG GELULE 30,XANTHIUM,R03B2,"XANTHINES, SYSTEMIQUES",R03DA04,THEOPHYLLINE,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,-8 €,-4,-8 €
3400933153717,XANTHIUM LP 400MG GELULE 30,XANTHIUM,R03B2,"XANTHINES, SYSTEMIQUES",R03DA04,THEOPHYLLINE,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,2 €,1,2 €
3400949506613,XARELTO 10 MG CPR 10,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,75 €,3,67 €
3400949506781,XARELTO 10 MG CPR 30,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"2,114 €",29,"1,543 €"
3400938838275,XARELTO 10MG CPR 10,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"164,857 €","6,194","126,840 €"
3400938838336,XARELTO 10MG CPR 30,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"15,592,933 €","209,465","13,494,061 €"
3400938838107,XARELTO 10MG CPR 5,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"23,383 €","1,797","16,572 €"
3400921922516,XARELTO 15 MG CPR 14,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"433,635 €","11,857","359,741 €"
3400921922684,XARELTO 15 MG CPR 28,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"94,988,768 €","1,365,160","86,312,382 €"
3400921922745,XARELTO 15 MG CPR 42,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"3,790,548 €","36,793","3,323,527 €"
3400921922974,XARELTO 20 MG CPR 14,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"1,055 €",28,889 €
3400921923056,XARELTO 20 MG CPR 28,XARELTO,B01F,INHIBITEURS DIRECTS DU FACTOR XA,B01AF01,RIVAROXABAN,B01,ANTITHROMBOTIQUES,"180,900,076 €","2,596,454","160,030,432 €"
3400933016012,"XATRAL 2,5MG CPR 30",XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"1,678,586 €","191,474","885,814 €"
3400949003730,XATRAL LP 10 MG CPR 30,XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"14,367 €",998,"6,628 €"
3400949009305,XATRAL LP 10 MG CPR 30,XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"16,563 €","1,225","7,568 €"
3400949012893,XATRAL LP 10 MG CPR 30,XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"18,976 €","1,398","8,955 €"
3400949000265,XATRAL LP 10MG CPR (AIP) (PPL) 30,XATRAL,G04C1,MEDICAMENTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"35,403 €","2,643","16,511 €"
3400949001897,XATRAL LP 10MG CPR (GB) 30,XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"1,168 €",87,720 €
3400935110664,XATRAL LP 10MG CPR 30,XATRAL,G04C2,ALPHA-BLOQUANTS POUR L'HYPERTROPHIE BENIGNE DE LA PROSTATE,G04CA01,ALFUZOSINE,G04,MEDICAMENTS UROLOGIQUES,"4,050,823 €","278,051","1,859,082 €"
3400937933087,XELEVIA 100MG CPR 28,XELEVIA,A10N1,ANTIDIABETIQUES INHIBITEURS DE LA DPP-IV NON ASSOCIES,A10BH01,SITAGLIPTINE,A10,MEDICAMENTS DU DIABETE,"31,962,617 €","952,801","30,849,006 €"
3400937932837,XELEVIA 50 MG CPR 28,XELEVIA,A10N1,ANTIDIABETIQUES INHIBITEURS DE LA DPP-IV NON ASSOCIES,A10BH01,SITAGLIPTINE,A10,MEDICAMENTS DU DIABETE,"3,365,229 €","140,483","3,099,092 €"
3400930088111,XELJANZ 5 MG CPR 56,XELJANZ,M01C,ANTIRHUMATISMAUX SPECIFIQUES,L04AA29,TOFACITINIB,L04,IMMUNOSUPPRESSEURS,"30,886 €",42,"30,114 €"
3400936574564,XELODA 150MG CPR 60,XELODA,L01B,ANTIMETABOLITES,L01BC06,CAPECITABINE,L01,ANTINEOPLASIQUES,"814,689 €","17,943","811,056 €"
3400949500307,XELODA 500 MG 120 COMPRIMES,XELODA,L01B,ANTIMETABOLITES,L01BC06,CAPECITABINE,L01,ANTINEOPLASIQUES,267 €,1,267 €
3400936574625,XELODA 500MG CPR 120,XELODA,L01B,ANTIMETABOLITES,L01BC06,CAPECITABINE,L01,ANTINEOPLASIQUES,"13,837,745 €","49,262","13,785,373 €"
3400936931916,XENAZINE 25MG CPR 112,XENAZINE,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N07XX06,TETRABENAZINE,N07,AUTRES MEDICAMENTS DU SYSTEME NERVEUX,"3,005,452 €","15,621","2,874,390 €"
3400933776275,XENETIX 250 SOL INJ FL 100ML 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"12,716 €",375,"9,988 €"
3400927371769,XENETIX 300  SOL INJ POCHE 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"714,834 €","12,549","525,159 €"
3400927960321,XENETIX 300 (300 MG D'IODE/ML) SOL INJ POCHE 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"10,209 €",276,"7,529 €"
3400927960499,XENETIX 300 (300 MG D'IODE/ML) SOL INJ POCHE 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"84,388 €","1,570","68,593 €"
3400936914476,XENETIX 300 MG SOL INJ 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"22,918 €",599,"16,900 €"
3400936914766,XENETIX 300 MG SOL INJ 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"23,269 €",431,"17,873 €"
3400936914995,XENETIX 300 MG SOL INJ 1/200 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,212 €,3,137 €
3400933777166,XENETIX 300 SOL INJ FL 100ML 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"708,182 €","17,673","521,168 €"
3400933777227,XENETIX 300 SOL INJ FL 150ML 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"274,335 €","4,708","201,276 €"
3400933770532,XENETIX 300 SOL INJ FL 200ML 1/200 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"78,990 €","1,120","57,767 €"
3400933776794,XENETIX 300 SOL INJ FL 20ML 1/20 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"552,263 €","67,308","374,981 €"
3400933776855,XENETIX 300 SOL INJ FL 50ML 1/50 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"65,042 €","3,096","45,217 €"
3400933770990,XENETIX 300 SOL INJ FL 60ML + NEC 1/60 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,914 €,33,635 €
3400927372360,XENETIX 350  SOL INJ POCHE 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,43 €,1,43 €
3400927372421,XENETIX 350  SOL INJ POCHE 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"6,668,366 €","98,121","5,057,698 €"
3400927966705,XENETIX 350 (350 MG D'IODE/ML) SOL INJ POCHE 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"213,382 €","5,011","154,157 €"
3400927966873,XENETIX 350 (350 MG D'IODE/ML) SOL INJ POCHE 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"1,410,884 €","22,682","1,039,164 €"
3400936915428,XENETIX 350 MG SOL INJ 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"363,053 €","8,312","272,487 €"
3400936915657,XENETIX 350 MG SOL INJ 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"984,223 €","15,721","722,811 €"
3400936915886,XENETIX 350 MG SOL INJ 1/200 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,245 €,3,188 €
3400933771362,XENETIX 350 SOL INJ FL 100ML 1/100 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"613,138 €","13,541","467,619 €"
3400933771423,XENETIX 350 SOL INJ FL 150ML 1/150 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"3,054,506 €","46,208","2,321,524 €"
3400933771591,XENETIX 350 SOL INJ FL 200ML 1/200 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"729,538 €","8,931","554,504 €"
3400933771072,XENETIX 350 SOL INJ FL 20ML 1/20 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"109,884 €","11,064","73,182 €"
3400933771133,XENETIX 350 SOL INJ FL 50ML 1/50 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"88,164 €","3,664","69,914 €"
3400933771881,XENETIX 350 SOL INJ FL 60ML + NEC 1/60 ML,XENETIX,T01A,ANGIO-UROGRAPHIE BASSE OSMOLARITE,V08AB11,IOBITRIDOL,V08,PRODUITS DE CONTRASTE,"4,612 €",146,"3,314 €"
3400933384906,XENID 1% GEL GE 1/60 G,XENID,M02A,ANTIRHUMATISMAUX TOPIQUES ET ANALGESIQUES,M02AA15,DICLOFENAC,M02,TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES,"3,609 €","1,644","1,239 €"
3400941766879,XEPLION 100 MG SUSP INJ 1,XEPLION,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AX13,PALIPERIDONE,N05,PSYCHOLEPTIQUES,"34,604,910 €","110,989","32,604,027 €"
3400941766930,XEPLION 150 MG SUSP INJ 1,XEPLION,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AX13,PALIPERIDONE,N05,PSYCHOLEPTIQUES,"33,883,743 €","73,426","32,439,549 €"
3400941766589,XEPLION 25 MG SUSP INJ 1,XEPLION,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AX13,PALIPERIDONE,N05,PSYCHOLEPTIQUES,"1,629,421 €","16,267","1,507,216 €"
3400941766640,XEPLION 50 MG SUSP INJ 1,XEPLION,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AX13,PALIPERIDONE,N05,PSYCHOLEPTIQUES,"7,692,882 €","38,960","7,146,652 €"
3400941766701,XEPLION 75 MG SUSP INJ 1,XEPLION,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AX13,PALIPERIDONE,N05,PSYCHOLEPTIQUES,"16,702,418 €","65,463","15,577,793 €"
3400949002023,XEROQUEL LP 300 MG CPR 30,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,429 €,9,363 €
3400949740291,XEROQUEL LP 300 MG CPR 30,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"5,086,512 €","100,347","4,649,127 €"
3400949740352,XEROQUEL LP 300 MG CPR 60,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"1,630,450 €","16,564","1,511,501 €"
3400949001255,"XEROQUEL LP 400 MG  1 BOITE DE 30, COMPRIMES",XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,69 €,1,45 €
3400949001262,"XEROQUEL LP 400 MG  1 BOITE DE 60, COMPRIMES",XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,135 €,1,135 €
3400949740413,XEROQUEL LP 400 MG CPR 30,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"3,950,851 €","53,652","3,692,793 €"
3400949740581,XEROQUEL LP 400 MG CPR 60,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"2,085,935 €","14,382","1,967,695 €"
3400949001224,"XEROQUEL LP 50 MG ) 1 BOITE DE 30, COMPRIMES",XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,168 €,8,117 €
3400949739523,XEROQUEL LP 50 MG CPR 10,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"8,635 €","1,221","7,201 €"
3400949739691,XEROQUEL LP 50 MG CPR 30,XEROQUEL,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH04,QUETIAPINE,N05,PSYCHOLEPTIQUES,"5,496,017 €","245,535","4,811,159 €"
3400921725384,XGEVA 120 MG SOL INJ FL 1,XGEVA,M05B4,DIPHOSPHONATES POUR LES TROUBLES DU CALCIUM TUMEUR DEPENDANTS,M05BX04,DENOSUMAB,M05,MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX,"57,212,986 €","202,661","57,105,394 €"
3400934136139,XOLAAM CPR 40,XOLAAM,A02A1,ANTIACIDES NON ASSOCIES,A02AD01,ASSOCIATIONS DE SELS,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,"905,696 €","525,229","237,732 €"
3400934218194,XOLAAM SUSP BUV FL 1/250 ML,XOLAAM,A02A1,ANTIACIDES NON ASSOCIES,A02AD01,ASSOCIATIONS DE SELS,A02,MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE,"199,526 €","155,680","55,778 €"
3400939212494,XOLAIR 150 MG SOL INJ 1/1 ML,XOLAIR,R03X2,"TOUS AUTRES ANTIASTHMATIQUES ET MEDICAMENTS DE LA BPCO, SYSTEMIQUES",R03DX05,OMALIZUMAB,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,"143,859,545 €","387,670","134,152,193 €"
3400937022576,XOLAIR 150MG PDR ET SOL INJ 1,XOLAIR,R03X2,"TOUS AUTRES ANTIASTHMATIQUES ET MEDICAMENTS DE LA BPCO, SYSTEMIQUES",R03DX05,OMALIZUMAB,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,"101,606 €",274,"93,967 €"
3400939212265,"XOLAIR 75 MG SOL INJ 1/0,5 ML",XOLAIR,R03X2,"TOUS AUTRES ANTIASTHMATIQUES ET MEDICAMENTS DE LA BPCO, SYSTEMIQUES",R03DX05,OMALIZUMAB,R03,MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES,"5,283,339 €","27,889","5,072,053 €"
3400927432484,XTANDI 40 MG CAPSULE MOLLE 112,XTANDI,L02B2,ANTIANDROGENES CYTOSTATIQUES,L02BB04,ENZALUTAMIDE,L02,THERAPEUTIQUE ENDOCRINE,"186,013,121 €","62,347","185,589,826 €"
3400930018514,"XULTOPHY 300U + 10,8 MG SOL INJ 5",XULTOPHY,A10C3,INSULINES HUMAINES ET ANALOGUES D'ACTION INTERMEDIAIRE AVEC ACTION RAPIDE,A10AE56,INSULINE DEGLUDEC ET LIRAGLUTIDE,A10,MEDICAMENTS DU DIABETE,"33,332,968 €","170,126","32,753,425 €"
3400931153245,"XYLOCAINE 0,5% SOL INJ FL 1/20 ML",XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,2 €,1,1 €
3400934215063,"XYLOCAINE 0,5% SS CONS SOL INJ 20ML 1/20 ML",XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,"257,186 €","181,550","178,772 €"
3400931152125,XYLOCAINE 1% ADRENALINE SOL INJ 20ML 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB52,LIDOCAINE EN ASSOCIATION,N01,ANESTHESIQUES,"477,801 €","200,637","321,218 €"
3400931153184,XYLOCAINE 1% SOL INJ AMP 5ML 1/5 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,168 €,140,116 €
3400931152934,XYLOCAINE 1% SOL INJ FL 20ML 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,2 €,1,1 €
3400934223976,XYLOCAINE 1% SS CONS SOL INJ 20ML 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,"1,078,671 €","760,169","756,437 €"
3400931152415,XYLOCAINE 2% ADRENALINE SOL INJ 20ML 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB52,LIDOCAINE EN ASSOCIATION,N01,ANESTHESIQUES,"93,545 €","39,113","63,095 €"
3400936344617,XYLOCAINE 2% GEL URETRAL 10G SER 1/10 G,XYLOCAINE,N01B3,ANESTHESIQUES LOCAUX A USAGE TOPIQUE,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,"887,279 €","319,125","755,295 €"
3400931153474,XYLOCAINE 2% SOL INJ FL 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,2 €,1,1 €
3400934224058,XYLOCAINE 2% SS CONS SOL INJ FL 20ML 1/20 ML,XYLOCAINE,N01B1,ANESTHESIQUES LOCAUX INJECTABLES A USAGE MEDICAL,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,"265,578 €","186,297","200,837 €"
3400931152705,XYLOCAINE 5% NAPHAZOLINE SOL 1/24 ML,XYLOCAINE,N01B3,ANESTHESIQUES LOCAUX A USAGE TOPIQUE,N01BB52,LIDOCAINE EN ASSOCIATION,N01,ANESTHESIQUES,"80,959 €","13,596","64,859 €"
3400931153825,XYLOCAINE 5% SOL APPL MUQ FL 1/24 ML,XYLOCAINE,N01B3,ANESTHESIQUES LOCAUX A USAGE TOPIQUE,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,9 €,6,6 €
3400931153764,XYLOCAINE VISQUEUSE 2% GEL ORAL 1/100 G,XYLOCAINE,N01B3,ANESTHESIQUES LOCAUX A USAGE TOPIQUE,N01BB02,LIDOCAINE,N01,ANESTHESIQUES,"474,414 €","251,778","386,536 €"
3400935850249,XYZALL 5MG CPR 14,XYZALL,R06A,ANTIHISTAMINIQUES SYSTEMIQUES,R06AE09,LEVOCETIRIZINE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,"29,158 €","11,941","11,173 €"
3400935850539,XYZALL 5MG CPR 28,XYZALL,R06A,ANTIHISTAMINIQUES SYSTEMIQUES,R06AE09,LEVOCETIRIZINE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,"2,272,664 €","469,955","889,081 €"
3400921604696,"YELLOX 0,9 MG/ML COLLYRE FL 1/5 ML",YELLOX,S01R,ANTIINFLAMMATOIRES NON STEROIDIENS OPHTALMIQUES,S01BC11,BROMFENAC SODIUM SESQUIHYDRATE,S01,MEDICAMENTS OPHTALMOLOGIQUES,"886,719 €","206,471","612,399 €"
3400935158512,ZADITEN 1 MG GELULE 60,ZADITEN,R03C2,"ANTIINFLAMMATOIRES NON STEROIDIENS A USAGE RESPIRATOIRE, SYSTEMIQUES",R06AX17,KETOTIFENE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,621 €,70,250 €
3400932303502,ZADITEN 1MG GELULE 60,ZADITEN,R03C2,"ANTIINFLAMMATOIRES NON STEROIDIENS A USAGE RESPIRATOIRE, SYSTEMIQUES",R06AX17,KETOTIFENE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,"145,630 €","17,060","40,679 €"
3400932448951,ZADITEN 1MG/5ML SOL BUV 1/150 ML,ZADITEN,R03C2,"ANTIINFLAMMATOIRES NON STEROIDIENS A USAGE RESPIRATOIRE, SYSTEMIQUES",R06AX17,KETOTIFENE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,"180,090 €","41,158","36,453 €"
3400933692148,ZADITEN LP 2MG CPR 30,ZADITEN,R03C2,"ANTIINFLAMMATOIRES NON STEROIDIENS A USAGE RESPIRATOIRE, SYSTEMIQUES",R06AX17,KETOTIFENE,R06,ANTIHISTAMINIQUES A USAGE SYSTEMIQUE,"148,519 €","15,106","42,394 €"
3400922414980,ZALASTA 10 MG Gé CPR 28,ZALASTA Gé,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH03,OLANZAPINE,N05,PSYCHOLEPTIQUES,"106,768 €","4,286","98,510 €"
3400922415413,ZALASTA 10 MG Gé CPR DISP 28,ZALASTA Gé,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH03,OLANZAPINE,N05,PSYCHOLEPTIQUES,"28,006 €","1,234","25,808 €"
3400922414690,ZALASTA 5 MG Gé CPR 28,ZALASTA Gé,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH03,OLANZAPINE,N05,PSYCHOLEPTIQUES,"47,375 €","2,148","42,839 €"
3400922415291,ZALASTA 5 MG Gé CPR DISP 28,ZALASTA Gé,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH03,OLANZAPINE,N05,PSYCHOLEPTIQUES,"14,105 €",641,"12,996 €"
3400922414751,"ZALASTA 7,5 MG Gé CPR 28",ZALASTA Gé,N05A1,ANTIPSYCHOTIQUES ATYPIQUES,N05AH03,OLANZAPINE,N05,PSYCHOLEPTIQUES,"17,152 €","1,094","16,012 €"
3400935856913,"ZALDIAR 37,5MG/325MG CPR 20",ZALDIAR,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AX52,TRAMADOL EN ASSOCIATION,N02,ANALGESIQUES,"1,503,298 €","508,459","1,169,795 €"
3400939187679,"ZALDIAR 37,5MG/325MG CPR EFF 20",ZALDIAR,N02B,NON NARCOTIQUES ET ANTIPYRETIQUES,N02AX52,TRAMADOL EN ASSOCIATION,N02,ANALGESIQUES,583 €,197,465 €
